video_id,channel_id,upload_date,video_category,video_type,video_language,duration_seconds,content_rating,title_length,thumbnail_style
V004056,C01233,2026-07-03,Technology,Short,Spanish,26,General,27,Screenshot
V004057,C01650,2015-09-02,Technology,Live Stream,English,5200,General,47,Bright Colors
V004058,C00121,2024-01-03,Music,Standard Video,Hindi,5400,Teen,45,Collage
V004059,C00891,2012-03-07,Music,Short,Korean,55,Teen,25,Before-After
V004060,C01787,2017-03-10,Entertainment,Standard Video,English,257,General,17,Text Overlay
V004061,C01465,2018-07-31,Music,Standard Video,English,336,General,46,Face Close-up
V004062,C00583,2023-07-24,Sports,Standard Video,Portuguese,490,General,44,Minimalist
V004063,C00335,2022-07-17,News,Short,English,40,Teen,23,Before-After
V004064,C01348,2020-08-26,Entertainment,Standard Video,English,275,General,58,Bright Colors
V004065,C01753,2024-10-25,Entertainment,Standard Video,Spanish,695,General,53,Text Overlay
V004066,C01214,2026-06-22,Education,Short,Hindi,25,Teen,25,Minimalist
V004067,C01286,2014-08-15,Gaming,Standard Video,Hindi,661,General,45,Before-After
V004068,C00767,2026-06-20,Education,Short,Portuguese,17,General,51,Minimalist
V004069,C00302,2022-02-23,Lifestyle,Short,English,51,General,24,Face Close-up
V004070,C01757,2014-07-29,Film,Premiere,Vietnamese,804,Mature,62,Minimalist
V004071,C01844,2019-07-03,Music,Standard Video,Hindi,400,General,35,Before-After
V004072,C01859,2025-11-09,Technology,Standard Video,Vietnamese,387,Teen,51,Minimalist
V004073,C01655,2024-11-28,Music,Standard Video,Spanish,393,General,63,Text Overlay
V004074,C00734,2014-06-04,Lifestyle,Short,Hindi,33,Teen,24,Bright Colors
V004075,C00726,2025-07-18,Education,Short,German,32,General,21,Collage
V004076,C01397,2022-10-05,Sports,Standard Video,English,188,Teen,34,Face Close-up
V004077,C00367,2024-01-12,Sports,Standard Video,Urdu,2007,Teen,56,Minimalist
V004078,C00574,2022-10-18,Education,Standard Video,English,284,General,57,Bright Colors
V004079,C00060,2022-09-10,Entertainment,Standard Video,Italian,1823,General,47,Minimalist
V004080,C00977,2026-02-18,Film,Standard Video,English,4340,General,50,Face Close-up
V004081,C00750,2026-02-07,Sports,Standard Video,Vietnamese,222,General,39,Face Close-up
V004082,C00431,2026-07-10,Music,Standard Video,Tamil,303,General,51,Bright Colors
V004083,C01119,2024-06-04,Technology,Standard Video,Hindi,290,General,55,Screenshot
V004084,C01517,2022-10-24,Lifestyle,Short,Filipino,52,General,40,Before-After
V004085,C01031,2021-04-30,Sports,Premiere,English,534,General,20,Collage
V004086,C01773,2024-01-17,Sports,Short,English,20,Teen,8,Face Close-up
V004087,C00903,2015-02-18,Film,Premiere,English,369,General,26,Collage
V004088,C00878,2018-04-18,Technology,Standard Video,Italian,389,General,62,Text Overlay
V004089,C00535,2021-06-26,Lifestyle,Short,English,47,General,18,Text Overlay
V004090,C00053,2025-12-10,Gaming,Standard Video,Turkish,1925,General,48,Bright Colors
V004091,C00496,2012-09-22,Lifestyle,Short,Hindi,41,General,37,Before-After
V004092,C00047,2013-03-09,Music,Standard Video,English,248,General,49,Bright Colors
V004093,C00858,2024-05-14,Lifestyle,Premiere,English,471,General,47,Before-After
V004094,C01030,2020-11-23,Comedy,Standard Video,English,365,General,38,Screenshot
V004095,C00591,2017-12-10,Gaming,Standard Video,English,1861,Teen,62,Screenshot
V004096,C01308,2020-07-12,Lifestyle,Standard Video,Spanish,1265,Teen,66,
V004097,C00403,2025-08-17,News,Standard Video,Korean,446,General,48,Collage
V004098,C00865,2010-02-02,Gaming,Standard Video,Spanish,655,,56,Screenshot
V004099,C01994,2019-04-04,Entertainment,Standard Video,Spanish,1064,General,46,Before-After
V004100,C00860,2022-11-04,Lifestyle,Standard Video,Thai,250,General,46,Bright Colors
V004101,C01714,2020-01-04,Entertainment,Short,English,24,General,22,Text Overlay
V004102,C00998,2017-06-18,Entertainment,Short,Hindi,24,Teen,18,Screenshot
V004103,C00716,2020-09-14,Gaming,Standard Video,English,395,General,59,Text Overlay
V004104,C01677,2025-07-12,Education,Short,English,43,General,15,Screenshot
V004105,C00449,2014-07-21,News,Standard Video,Portuguese,329,General,60,Bright Colors
V004106,C00665,2012-09-14,Lifestyle,Short,Hindi,32,General,18,Face Close-up
V004107,C00181,2015-12-26,Lifestyle,Short,Portuguese,41,General,11,Text Overlay
V004108,C00653,2025-01-17,Entertainment,Standard Video,English,133,General,14,Collage
V004109,C01734,2026-07-06,Film,Standard Video,Filipino,510,Teen,41,Before-After
V004110,C00794,2019-09-22,Music,Standard Video,English,602,General,74,Before-After
V004111,C01703,2020-06-04,Lifestyle,Short,Japanese,56,Mature,19,Text Overlay
V004112,C00676,2011-10-30,Sports,Live Stream,Portuguese,9085,General,34,Collage
V004113,C00505,2012-07-02,Music,Standard Video,English,303,General,44,Text Overlay
V004114,C01636,2025-10-11,Film,Standard Video,Hindi,959,General,34,Minimalist
V004115,C00059,2023-09-07,Sports,Premiere,Portuguese,811,Mature,59,
V004116,C00825,2016-08-19,Lifestyle,Standard Video,Vietnamese,84,General,27,Bright Colors
V004117,C01900,2021-06-20,Music,Short,English,59,Teen,42,Collage
V004118,C01970,2017-10-29,Music,Live Stream,Spanish,13836,General,,Text Overlay
V004119,C01802,2010-10-16,Music,Standard Video,English,3522,General,10,Collage
V004120,C00535,2012-02-25,Lifestyle,Standard Video,English,534,General,38,Text Overlay
V004121,C01627,2013-07-07,Education,Short,English,32,General,37,Face Close-up
V004122,C01895,2018-10-19,Education,Short,Vietnamese,34,General,42,Screenshot
V004123,C00186,2026-02-26,Sports,Standard Video,English,968,General,24,Collage
V004124,C01894,2026-04-04,Music,Short,Hindi,15,General,12,Bright Colors
V004125,C01877,2023-01-10,Gaming,Standard Video,Hindi,604,General,,Face Close-up
V004126,C01409,2024-09-11,Sports,Standard Video,Vietnamese,734,General,56,Screenshot
V004127,C00670,2012-11-06,Lifestyle,Live Stream,English,5162,General,27,Before-After
V004128,C00408,2013-04-09,Lifestyle,Short,Hindi,24,General,8,Face Close-up
V004129,C01545,2026-04-27,Technology,Premiere,English,214,General,55,
V004130,C00235,2023-12-15,Music,Short,English,37,General,23,Face Close-up
V004131,C01233,2024-10-08,Education,Standard Video,Spanish,1412,General,60,
V004132,C00044,2019-03-08,Education,Standard Video,Spanish,231,General,43,
V004133,C00243,2015-04-11,Music,Standard Video,Hindi,2291,Mature,67,Minimalist
V004134,C00380,2012-03-09,Gaming,Short,English,31,General,,Text Overlay
V004135,C00093,2026-07-10,Lifestyle,Short,Portuguese,23,Teen,20,Screenshot
V004136,C01626,2023-10-09,Technology,Premiere,Hindi,65,General,16,Collage
V004137,C01972,2019-12-05,Lifestyle,Short,English,34,General,8,Minimalist
V004138,C00888,2016-11-21,Gaming,Short,Hindi,52,General,20,Face Close-up
V004139,C01457,2015-11-19,Gaming,Standard Video,French,187,Teen,62,Bright Colors
V004140,C00035,2024-09-06,Gaming,Standard Video,Hindi,176,Teen,68,Before-After
V004141,C01233,2024-10-20,Technology,Premiere,Spanish,830,General,36,Text Overlay
V004142,C01421,2026-04-09,Sports,Standard Video,English,199,General,34,Minimalist
V004143,C00810,2025-06-29,Music,Standard Video,French,443,General,30,Screenshot
V004144,C01666,2016-10-31,Education,Standard Video,Hindi,1028,General,33,Text Overlay
V004145,C01763,2017-11-11,Music,Standard Video,German,89,General,46,Minimalist
V004146,C01626,2017-10-03,Technology,Short,Hindi,50,General,33,Face Close-up
V004147,C01894,2024-06-20,Music,Short,Hindi,16,General,21,Screenshot
V004148,C01011,2025-06-29,Lifestyle,Standard Video,Hindi,347,General,26,Minimalist
V004149,C00989,2022-09-20,Sports,Standard Video,French,599,General,35,Bright Colors
V004150,C01791,2014-08-24,Gaming,Short,Filipino,59,General,24,Collage
V004151,C00993,2017-12-25,Lifestyle,Standard Video,English,225,General,60,Screenshot
V004152,C00303,2023-10-10,Entertainment,Standard Video,Turkish,570,General,33,Text Overlay
V004153,C01918,2013-12-28,Sports,Standard Video,Hindi,1621,General,31,Collage
V004154,C01821,2014-04-21,Technology,Short,Hindi,28,Teen,38,Face Close-up
V004155,C00535,2014-07-04,Gaming,Short,English,34,General,27,Minimalist
V004156,C00302,2021-06-10,Lifestyle,Premiere,English,987,General,27,Screenshot
V004157,C00813,2022-07-22,Music,Short,Bengali,46,General,40,Face Close-up
V004158,C00112,2022-01-05,Gaming,Standard Video,Filipino,646,General,,Bright Colors
V004159,C00243,2015-06-08,Music,Standard Video,Spanish,364,Mature,55,Screenshot
V004160,C01529,2021-01-29,Technology,Short,German,19,General,36,Minimalist
V004161,C01988,2020-01-31,Film,Standard Video,Portuguese,1752,General,49,Bright Colors
V004162,C00068,2024-11-05,Entertainment,Standard Video,Hindi,288,Teen,74,Minimalist
V004163,C01602,2019-07-12,Music,Standard Video,Portuguese,150,General,62,Before-After
V004164,C00776,2025-01-31,Lifestyle,Standard Video,Filipino,228,General,38,Minimalist
V004165,C01526,2025-07-07,Lifestyle,Standard Video,English,676,General,30,Text Overlay
V004166,C01305,2017-04-14,Gaming,Short,English,52,General,39,Screenshot
V004167,C01260,2026-03-13,Gaming,Live Stream,Spanish,7490,General,42,Screenshot
V004168,C01747,2017-02-07,Music,Short,English,29,Teen,26,Collage
V004169,C01914,2021-03-28,Music,Live Stream,English,9366,Teen,26,Face Close-up
V004170,C01227,2020-03-24,Education,Short,Hindi,24,Mature,41,Minimalist
V004171,C00279,2025-02-28,Entertainment,Short,Hindi,40,General,11,Text Overlay
V004172,C01558,2021-08-11,Music,Standard Video,Vietnamese,736,General,31,Face Close-up
V004173,C00249,2022-10-23,Lifestyle,Standard Video,Spanish,168,General,21,Face Close-up
V004174,C01567,2020-12-05,Lifestyle,Standard Video,English,345,General,57,Before-After
V004175,C00580,2022-03-31,Gaming,Short,Spanish,41,General,16,Bright Colors
V004176,C00024,2019-10-02,Comedy,Live Stream,Indonesian,14388,General,15,Face Close-up
V004177,C01274,2019-05-29,Education,Standard Video,English,1321,General,33,Bright Colors
V004178,C00625,2024-03-25,Comedy,Short,Japanese,32,Teen,42,Minimalist
V004179,C01045,2020-07-30,Entertainment,Standard Video,Vietnamese,3274,General,43,Minimalist
V004180,C01192,2010-10-08,Sports,Premiere,Filipino,168,General,56,Screenshot
V004181,C01579,2016-10-29,Gaming,Standard Video,Hindi,1355,General,35,Bright Colors
V004182,C01553,2010-11-26,Sports,Standard Video,English,305,General,36,Before-After
V004183,C00105,2025-12-31,Gaming,Standard Video,English,590,Mature,55,Before-After
V004184,C01304,2025-02-19,Gaming,Short,English,26,General,8,Face Close-up
V004185,C00682,2021-01-02,Sports,Standard Video,English,1763,General,26,Face Close-up
V004186,C01509,2024-11-09,Music,Premiere,Spanish,745,General,36,Face Close-up
V004187,C00053,2025-04-03,Gaming,Short,Turkish,26,General,52,Face Close-up
V004188,C01661,2021-03-02,Sports,Short,English,27,General,25,Screenshot
V004189,C01263,2022-09-03,Music,Standard Video,Portuguese,731,Teen,35,Screenshot
V004190,C00422,2026-06-09,Music,Standard Video,English,191,General,43,Minimalist
V004191,C01651,2020-08-16,Entertainment,Standard Video,Spanish,2062,General,53,Minimalist
V004192,C01650,2021-12-29,Technology,Short,English,48,General,26,Before-After
V004193,C01993,2011-06-09,Education,Standard Video,Japanese,354,General,29,Screenshot
V004194,C00449,2018-05-13,Lifestyle,Standard Video,Portuguese,823,General,46,Bright Colors
V004195,C01305,2018-12-27,Gaming,Short,English,23,General,24,Collage
V004196,C01908,2017-07-17,Comedy,Short,Telugu,20,General,30,Collage
V004197,C00580,2022-09-12,Gaming,Short,Portuguese,58,General,8,Collage
V004198,C01039,2018-07-21,Lifestyle,Short,English,16,Teen,12,Text Overlay
V004199,C01981,2017-01-12,Technology,Standard Video,English,61,Teen,37,Before-After
V004200,C01137,2013-07-15,Education,Standard Video,English,314,General,,Bright Colors
V004201,C00064,2018-01-19,Sports,Short,Kannada,20,General,25,Face Close-up
V004202,C01032,2022-04-30,Gaming,Standard Video,Portuguese,149,General,32,Bright Colors
V004203,C00035,2020-06-04,Lifestyle,Short,Hindi,56,Teen,8,Bright Colors
V004204,C00569,2022-11-29,Gaming,Standard Video,Bengali,273,General,29,Minimalist
V004205,C00499,2026-04-04,Sports,Standard Video,English,226,Mature,55,Face Close-up
V004206,C01037,2025-04-16,Music,Standard Video,German,343,General,64,Before-After
V004207,C01194,2021-02-27,Sports,Short,German,23,General,19,Minimalist
V004208,C00667,2026-07-18,Lifestyle,Standard Video,Filipino,175,General,62,Face Close-up
V004209,C01644,2025-06-29,Music,Short,English,37,General,10,Minimalist
V004210,C01158,2010-02-28,Film,Standard Video,Japanese,225,General,47,Face Close-up
V004211,C00204,2019-01-21,News,Premiere,English,1789,General,30,Bright Colors
V004212,C00811,2024-01-02,Technology,Short,Indonesian,37,General,11,Screenshot
V004213,C01584,2011-12-31,Technology,Short,Marathi,42,,26,Text Overlay
V004214,C01604,2012-02-29,Lifestyle,Short,Indonesian,15,General,20,Collage
V004215,C01891,2015-02-15,Lifestyle,Short,Spanish,48,General,34,Screenshot
V004216,C00779,2025-06-29,News,Standard Video,English,308,General,41,Face Close-up
V004217,C00290,2018-02-04,Gaming,Live Stream,Filipino,11862,,48,Screenshot
V004218,C01070,2022-05-31,Film,Standard Video,Indonesian,650,General,55,Minimalist
V004219,C00217,2010-08-25,Gaming,Standard Video,German,491,General,43,Screenshot
V004220,C01626,2017-07-23,Technology,Standard Video,Hindi,319,General,43,Text Overlay
V004221,C00652,2026-04-23,Education,Premiere,Hindi,307,General,46,Text Overlay
V004222,C01885,2025-08-15,Technology,Live Stream,Spanish,6095,Teen,56,Minimalist
V004223,C00199,2020-04-08,Gaming,Standard Video,Korean,743,General,24,Before-After
V004224,C00006,2016-02-26,Comedy,Standard Video,Korean,213,General,46,Text Overlay
V004225,C01267,2018-04-07,Gaming,Short,French,56,General,28,Face Close-up
V004226,C00211,2021-04-30,Entertainment,Standard Video,Portuguese,464,General,45,Collage
V004227,C01115,2025-04-22,Comedy,Short,English,15,General,32,Minimalist
V004228,C01320,2024-03-31,Comedy,Standard Video,Spanish,333,Mature,49,Screenshot
V004229,C01538,2017-10-06,Music,Standard Video,Hindi,147,General,38,Collage
V004230,C00669,2014-07-01,Technology,Short,Spanish,39,General,31,Text Overlay
V004231,C00752,2017-03-01,Comedy,Short,Indonesian,41,General,30,Minimalist
V004232,C01020,2018-05-11,Gaming,Standard Video,Hindi,212,Mature,29,Text Overlay
V004233,C01133,2022-07-20,Education,Premiere,Italian,590,Teen,33,Before-After
V004234,C00416,2022-12-08,Entertainment,Short,English,50,Mature,9,Before-After
V004235,C01735,2023-02-16,Education,Short,English,54,General,14,Text Overlay
V004236,C01100,2023-01-20,Sports,Standard Video,English,691,General,,Collage
V004237,C01606,2019-12-06,Gaming,Standard Video,Spanish,421,General,47,Minimalist
V004238,C00664,2026-06-23,Technology,Standard Video,English,429,General,41,Collage
V004239,C01810,2024-06-18,Comedy,Standard Video,Hindi,152,General,44,Collage
V004240,C01045,2024-10-09,Entertainment,Short,Spanish,44,General,40,Bright Colors
V004241,C01297,2018-01-11,Education,Short,English,46,General,32,Face Close-up
V004242,C00903,2017-10-28,Film,Standard Video,English,622,General,21,Face Close-up
V004243,C00941,2013-03-09,Education,Standard Video,English,498,General,23,Text Overlay
V004244,C01606,2019-09-25,Gaming,Short,English,57,Teen,29,Collage
V004245,C01605,2026-01-20,Gaming,Standard Video,Japanese,142,Teen,46,Bright Colors
V004246,C01185,2021-11-14,Education,Short,Hindi,20,General,34,Face Close-up
V004247,C01485,2023-06-07,News,Standard Video,Korean,781,General,17,Minimalist
V004248,C00010,2025-09-30,Entertainment,Standard Video,English,292,General,63,Face Close-up
V004249,C01914,2024-08-02,Music,Standard Video,Hindi,1403,Teen,23,Face Close-up
V004250,C00636,2014-10-06,Sports,Live Stream,Hindi,3518,Teen,20,Face Close-up
V004251,C00145,2022-04-14,Entertainment,Standard Video,English,768,Teen,64,Collage
V004252,C01507,2011-08-22,Education,Short,Hindi,60,General,31,Minimalist
V004253,C00140,2017-10-12,Gaming,Short,Turkish,35,General,34,Minimalist
V004254,C00380,2016-09-21,Gaming,Short,Spanish,36,General,15,Text Overlay
V004255,C01737,2023-04-12,Education,Standard Video,Bengali,165,Mature,,Bright Colors
V004256,C00075,2020-09-06,Sports,Standard Video,Portuguese,1231,Mature,43,Before-After
V004257,C01663,2024-09-06,Education,Standard Video,English,415,General,38,Face Close-up
V004258,C01250,2019-09-22,Lifestyle,Standard Video,English,351,General,38,Face Close-up
V004259,C01173,2019-04-07,Music,Standard Video,English,874,Teen,57,Face Close-up
V004260,C00177,2018-11-30,Sports,Short,Spanish,20,Teen,27,Before-After
V004261,C00596,2025-02-14,Education,Short,Vietnamese,50,General,8,Text Overlay
V004262,C01737,2023-08-25,Education,Standard Video,Spanish,336,General,24,Minimalist
V004263,C01899,2020-07-11,Music,Standard Video,Spanish,952,Teen,47,Before-After
V004264,C01959,2021-01-16,Gaming,Short,Spanish,35,General,37,Bright Colors
V004265,C01930,2025-12-22,Comedy,Standard Video,German,79,Teen,58,Collage
V004266,C01861,2025-11-03,Music,Live Stream,English,12083,General,47,Screenshot
V004267,C01279,2015-05-12,Comedy,Short,English,32,General,29,Screenshot
V004268,C00018,2025-12-03,Comedy,Short,English,50,General,36,Minimalist
V004269,C01505,2026-03-20,Education,Premiere,Hindi,147,General,56,Text Overlay
V004270,C01342,2021-10-25,News,Short,English,39,General,33,Before-After
