user_id,signup_date,country,region,age_group,preferred_language,subscription_type,acquisition_channel,preferred_device,account_status
U014960,2026-05-18,India,North India,55-64,Hindi,Free,Referral,Mobile,Inactive
U014961,2026-03-21,Mexico,Yucatan,25-34,English,Free,Pre-installed App,Mobile,Active
U014962,2025-08-11,India,East India,45-54,Hindi,Free,Google Ads,Mobile,Active
U014963,2025-08-25,Brazil,North,18-24,English,YouTube Premium,Direct,Desktop,Active
U014964,2024-05-29,United Kingdom,Northern Ireland,25-34,English,Free,Organic Search,Tablet,Inactive
U014965,2025-05-04,Spain,,35-44,Spanish,Free,Social Media,TV,Active
U014966,2025-07-20,Indonesia,Sumatra,25-34,English,Free,Direct,Mobile,Active
U014967,2024-11-07,United States,Midwest,35-44,English,Free,Pre-installed App,Mobile,Active
U014968,2026-05-18,Germany,Berlin,25-34,German,Free,Social Media,Mobile,Active
U014969,2020-10-15,United States,West,55-64,English,Free,Google Ads,Mobile,Active
U014970,2024-09-17,United States,Northeast,35-44,English,Free,Social Media,Mobile,Active
U014971,2021-10-09,Vietnam,,25-34,English,Free,Social Media,Mobile,Inactive
U014972,2021-01-30,India,South India,25-34,Hindi,Free,Referral,Tablet,Active
U014973,2026-01-31,Brazil,Southeast,18-24,Portuguese,Free,Social Media,Tablet,Active
U014974,2024-10-27,United States,,25-34,English,Premium Trial,Direct,TV,Active
U014975,2026-06-27,India,South India,25-34,Hindi,Free,Google Ads,Desktop,Active
U014976,2025-07-24,Vietnam,,55-64,Vietnamese,Free,Social Media,Mobile,Active
U014977,2026-05-22,Nigeria,,25-34,English,Premium Trial,Organic Search,Mobile,Inactive
U014978,2025-04-15,United States,Northeast,,English,Free,Organic Search,Mobile,Inactive
U014979,2022-11-21,Brazil,Southeast,25-34,Portuguese,Free,Social Media,Mobile,Active
U014980,2022-03-11,Brazil,Northeast,25-34,Portuguese,Free,Social Media,Desktop,Active
U014981,2026-06-12,Japan,Hokkaido,13-17,Japanese,YouTube Premium,Organic Search,Mobile,Active
U014982,2024-11-15,Nigeria,,65+,English,Free,Organic Search,Desktop,Active
U014983,2024-03-13,India,East India,18-24,Hindi,Premium Trial,Google Ads,Game Console,Active
U014984,2024-02-03,India,North India,25-34,Hindi,Free,Social Media,Mobile,Active
U014985,2023-09-22,Philippines,,65+,Filipino,Free,Social Media,TV,Active
U014986,2021-05-20,United States,Northeast,18-24,English,Free,Google Ads,Mobile,Active
U014987,2025-05-01,Mexico,Central Mexico,13-17,Spanish,YouTube Premium,Social Media,Desktop,Active
U014988,2026-06-09,United Kingdom,England,18-24,English,Free,Social Media,Tablet,Active
U014989,2025-06-08,Thailand,,35-44,Thai,Free,Pre-installed App,Tablet,Active
U014990,2023-04-22,Nigeria,,25-34,English,Free,Social Media,TV,Active
U014991,2021-07-22,United States,South,25-34,English,Free,Google Ads,Mobile,Inactive
U014992,2025-08-06,India,North India,65+,Hindi,Free,Google Ads,Desktop,Active
U014993,2025-12-16,Mexico,Southern Mexico,65+,Spanish,Free,Google Ads,TV,Active
U014994,2025-11-10,Indonesia,Java,18-24,English,Free,Pre-installed App,Desktop,Active
U014995,2025-06-29,India,Central India,25-34,Hindi,Free,Social Media,Desktop,Active
U014996,2021-10-18,Indonesia,Java,35-44,Indonesian,YouTube Premium,Organic Search,TV,Active
U014997,2021-01-02,Spain,,18-24,Spanish,YouTube Premium,Pre-installed App,Tablet,Active
U014998,2026-04-26,Mexico,Yucatan,18-24,Spanish,Free,Social Media,Desktop,Active
U014999,2025-12-21,Thailand,,18-24,Thai,Free,Google Ads,Mobile,Active
U015000,2023-08-09,India,South India,25-34,Hindi,Free,Social Media,Tablet,Active
U015001,2025-10-16,Japan,Kyushu,35-44,Japanese,Free,Referral,Desktop,Active
U015002,2026-04-16,India,East India,35-44,Hindi,Free,Google Ads,Tablet,Active
U015003,2025-10-16,Philippines,,18-24,English,YouTube Premium,Direct,Desktop,Active
U015004,2025-07-25,United States,Midwest,18-24,English,YouTube Premium,Direct,Mobile,Active
U015005,2020-10-20,Italy,,35-44,Italian,Free,Google Ads,Tablet,Active
U015006,2026-07-11,India,Central India,18-24,Hindi,Free,Organic Search,Desktop,Active
U015007,2025-08-17,Japan,Kyushu,45-54,Japanese,Free,Organic Search,Desktop,Inactive
U015008,2024-01-24,Germany,Bavaria,25-34,German,Free,Organic Search,Desktop,Inactive
U015009,2025-10-15,Brazil,North,18-24,Portuguese,Free,Pre-installed App,Desktop,Active
U015010,2026-06-13,Spain,,25-34,Spanish,Free,Social Media,Mobile,Active
U015011,2026-02-12,United States,Northeast,45-54,English,Free,Organic Search,Desktop,Active
U015012,2026-04-26,India,West India,,Hindi,Free,Organic Search,Tablet,Active
U015013,2022-03-01,Germany,Bavaria,25-34,,YouTube Premium,Google Ads,TV,Active
U015014,2025-07-05,Indonesia,Sumatra,18-24,Indonesian,YouTube Premium,Google Ads,Mobile,Active
U015015,2026-07-16,Vietnam,,45-54,Vietnamese,Free,Organic Search,Desktop,Active
U015016,2023-11-21,Mexico,Southern Mexico,18-24,Spanish,Free,Social Media,TV,Active
U015017,2025-12-18,Philippines,,18-24,English,YouTube Premium,Pre-installed App,Mobile,Active
U015018,2025-06-30,Indonesia,Java,25-34,English,Free,Social Media,Mobile,Active
U015019,2025-10-29,India,East India,25-34,Hindi,Free,Referral,Mobile,Active
U015020,2025-09-05,India,North India,35-44,Hindi,Free,Social Media,TV,Active
U015021,2025-06-09,India,Central India,35-44,Tamil,Free,Referral,Desktop,Active
U015022,2021-10-17,Spain,,18-24,Spanish,Free,Referral,Mobile,Active
U015023,2024-08-28,Italy,,25-34,English,Free,Pre-installed App,Mobile,Inactive
U015024,2025-07-18,Brazil,Central-West,18-24,English,Free,Organic Search,Mobile,Active
U015025,2025-03-16,United Kingdom,England,25-34,English,Free,Organic Search,Tablet,Active
U015026,2025-06-13,India,West India,35-44,Hindi,YouTube Premium,Social Media,Desktop,Active
U015027,2026-03-13,Germany,,25-34,German,Free,Social Media,Mobile,Inactive
U015028,2025-05-05,Indonesia,Kalimantan,25-34,Indonesian,Premium Trial,Organic Search,Mobile,Active
U015029,2024-06-12,Indonesia,Sumatra,25-34,Indonesian,YouTube Premium,Social Media,Desktop,Active
U015030,2022-12-12,India,South India,45-54,Hindi,Free,Social Media,Tablet,Active
U015031,2025-06-24,Brazil,Northeast,18-24,Portuguese,Free,Social Media,TV,Active
U015032,2024-10-02,India,South India,18-24,Hindi,Free,Organic Search,Mobile,Active
U015033,2026-05-25,India,South India,55-64,Bengali,Free,Organic Search,Mobile,Active
U015034,2025-10-16,Brazil,Northeast,25-34,Portuguese,Free,Google Ads,Mobile,Active
U015035,2023-08-08,India,North India,13-17,Hindi,YouTube Premium,Social Media,Mobile,Active
U015036,2026-06-28,India,Central India,45-54,Hindi,Free,Direct,Mobile,Active
U015037,2025-02-25,United States,Northeast,13-17,English,Free,Organic Search,Mobile,Inactive
U015038,2025-12-05,Indonesia,Sulawesi,25-34,English,Free,Pre-installed App,Mobile,Active
U015039,2026-02-07,United States,Northeast,25-34,Spanish,Free,Organic Search,Mobile,Active
U015040,2021-03-10,Italy,,45-54,English,YouTube Premium,Pre-installed App,Mobile,Inactive
U015041,2025-09-24,Canada,Ontario,55-64,French,YouTube Premium,Referral,Mobile,Active
U015042,2025-03-16,United States,West,18-24,English,YouTube Premium,Social Media,Mobile,Active
U015043,2026-02-10,Brazil,North,18-24,Portuguese,YouTube Premium,Social Media,Game Console,Active
U015044,2025-07-17,Vietnam,,35-44,Vietnamese,Free,Direct,TV,Active
U015045,2024-07-22,India,South India,35-44,Hindi,Free,Referral,TV,Active
U015046,2025-07-12,Vietnam,,13-17,English,YouTube Premium,Pre-installed App,Mobile,Active
U015047,2026-04-20,Brazil,Northeast,18-24,Portuguese,Free,Social Media,Mobile,Active
U015048,2026-04-11,India,Central India,25-34,Hindi,Free,Google Ads,Mobile,Churned
U015049,2024-05-13,United States,South,18-24,English,Free,Referral,Mobile,Active
U015050,2023-10-31,India,East India,25-34,Tamil,Free,Organic Search,Mobile,Active
U015051,2025-03-13,Turkey,,25-34,Turkish,YouTube Premium,Pre-installed App,Tablet,Active
U015052,2025-01-24,Indonesia,Sumatra,18-24,English,YouTube Premium,Social Media,TV,Active
U015053,2024-06-05,India,North India,45-54,Hindi,Free,Organic Search,Mobile,Active
U015054,2022-06-18,Japan,Hokkaido,18-24,English,Free,Pre-installed App,Desktop,Active
U015055,2024-09-09,Brazil,Central-West,13-17,Portuguese,Free,Social Media,Mobile,Active
U015056,2024-07-09,Brazil,South,45-54,Portuguese,YouTube Premium,Pre-installed App,Mobile,Churned
U015057,2023-12-19,United States,Midwest,45-54,English,Free,Social Media,Desktop,Active
U015058,2024-10-20,Vietnam,,65+,Vietnamese,Free,Pre-installed App,Desktop,Active
U015059,2023-02-04,Turkey,,18-24,Turkish,Free,Referral,TV,Active
U015060,2026-06-13,Indonesia,Bali & Nusa Tenggara,45-54,English,YouTube Premium,Google Ads,Mobile,Active
U015061,2026-02-03,India,East India,25-34,Marathi,Free,Social Media,Mobile,Active
U015062,2021-05-17,United States,Northeast,18-24,English,Free,Pre-installed App,TV,Active
U015063,2023-11-05,United States,Midwest,18-24,English,Free,Direct,Desktop,Active
U015064,2026-05-13,South Korea,,18-24,Korean,Free,Google Ads,Mobile,Active
U015065,2022-09-27,Vietnam,,18-24,Vietnamese,YouTube Premium,Social Media,Mobile,Active
U015066,2024-12-04,Australia,New South Wales,35-44,English,Free,Organic Search,Game Console,Active
U015067,2024-08-17,United States,Midwest,13-17,English,Free,Referral,Desktop,Active
U015068,2025-06-05,France,,18-24,French,Free,Pre-installed App,TV,Active
U015069,2025-10-15,Pakistan,,13-17,English,YouTube Premium,Social Media,Mobile,Active
U015070,2025-07-25,italy,,25-34,English,Free,Google Ads,Mobile,Active
U015071,2026-02-01,United States,South,45-54,English,Free,Pre-installed App,Mobile,Active
U015072,2024-08-16,Italy,,,Italian,Premium Trial,Social Media,Mobile,Churned
U015073,2025-09-02,United Kingdom,Northern Ireland,18-24,English,Free,Organic Search,Mobile,Active
U015074,2025-06-15,Philippines,,35-44,Filipino,Free,Direct,TV,Active
U015075,2025-05-05,India,North India,25-34,Hindi,Free,Social Media,Tablet,Active
U015076,2023-09-14,United States,South,25-34,English,YouTube Premium,Organic Search,TV,Active
U015077,2025-07-22,Thailand,,55-64,Thai,Free,Google Ads,Tablet,Active
U015078,2024-06-17,Nigeria,,13-17,English,Free,Organic Search,Mobile,Active
U015079,2025-07-07,South Korea,,18-24,English,Free,Organic Search,TV,Active
U015080,2025-11-11,United States,West,35-44,Spanish,Free,Google Ads,Mobile,Churned
U015081,2025-08-06,Indonesia,Kalimantan,45-54,Indonesian,Free,Pre-installed App,Mobile,Inactive
U015082,2024-02-14,Mexico,Southern Mexico,25-34,Spanish,Free,Social Media,Mobile,Active
U015083,2025-12-04,United States,West,18-24,English,Free,Direct,TV,Active
U015084,2025-04-13,India,East India,25-34,Hindi,Free,Social Media,TV,Inactive
U015085,2026-03-13,India,North India,35-44,Hindi,Free,Organic Search,Mobile,Active
U015086,2025-07-01,United States,South,45-54,English,Free,Google Ads,Mobile,Active
U015087,2025-11-12,Brazil,South,55-64,Portuguese,Free,Google Ads,Desktop,Active
U015088,2023-05-05,India,West India,45-54,Hindi,Premium Trial,Organic Search,Mobile,Active
U015089,2026-04-16,Indonesia,Java,35-44,English,Free,Referral,Mobile,Active
U015090,2025-01-17,Mexico,Southern Mexico,45-54,Spanish,Free,Google Ads,Mobile,Churned
U015091,2026-06-14,Indonesia,Sulawesi,25-34,Indonesian,YouTube Premium,Direct,Game Console,Active
U015092,2025-05-11,Japan,Hokkaido,65+,Japanese,Premium Trial,Social Media,TV,Active
U015093,2025-09-20,India,West India,18-24,Hindi,Free,Organic Search,Mobile,Active
U015094,2025-07-03,South Korea,,18-24,English,Free,Google Ads,TV,Active
U015095,2021-10-18,United States,South,35-44,Spanish,Premium Trial,Social Media,TV,Active
U015096,2022-02-22,Brazil,Central-West,18-24,Portuguese,Free,Google Ads,Mobile,Churned
U015097,2022-12-17,France,,18-24,French,Free,Google Ads,Mobile,Active
U015098,2024-06-29,Germany,Baden-Wurttemberg,35-44,German,Free,Social Media,Mobile,Active
U015099,2025-04-24,Philippines,,18-24,Filipino,YouTube Premium,Organic Search,Mobile,Active
U015100,2025-12-04,Pakistan,,25-34,Urdu,Free,Social Media,Tablet,Active
U015101,2022-03-19,Spain,,18-24,Spanish,Free,Pre-installed App,Mobile,Active
U015102,2026-04-06,India,West India,25-34,Hindi,Free,Organic Search,Desktop,Active
U015103,2025-07-23,Thailand,,13-17,Thai,Free,Social Media,Mobile,Active
U015104,2025-10-13, Australia ,New South Wales,18-24,English,Free,Social Media,Mobile,Active
U015105,2025-09-21,India,,35-44,Hindi,Free,Social Media,Mobile,Active
U015106,2025-06-14,United States,South,18-24,Spanish,Free,Organic Search,Mobile,Active
U015107,2024-06-08,United Kingdom,England,25-34,English,Free,Social Media,Mobile,Active
U015108,2026-03-28,South Korea,,25-34,Korean,Premium Trial,Social Media,Mobile,Inactive
U015109,2023-08-10,Mexico,Southern Mexico,25-34,Spanish,Free,Organic Search,Mobile,Active
U015110,2023-12-08,Indonesia,Kalimantan,25-34,Indonesian,Free,Organic Search,TV,Active
U015111,2026-02-28,India,South India,18-24,Hindi,Free,Organic Search,Tablet,Active
U015112,2026-01-08,Philippines,,35-44,Filipino,Free,Pre-installed App,Tablet,Active
U015113,2024-09-24,Indonesia,Kalimantan,18-24,English,Free,Social Media,Tablet,Active
U015114,2022-05-18,India,West India,35-44,Telugu,Free,Google Ads,Mobile,Active
U015115,2026-02-12,Canada,Alberta,25-34,English,Free,Organic Search,Mobile,Active
U015116,2021-04-29,United States,West,25-34,English,Free,Google Ads,Desktop,Active
U015117,2026-07-12,Mexico,Northern Mexico,45-54,Spanish,Free,Referral,Mobile,Active
U015118,2023-09-16,Turkey,,18-24,Turkish,Free,Pre-installed App,Desktop,Active
U015119,2025-09-14,United Kingdom,Wales,13-17,English,Free,Referral,TV,Inactive
U015120,2026-02-14,United States,Northeast,55-64,English,Free,Pre-installed App,Tablet,Active
U015121,2026-06-10,Thailand,,18-24,Thai,Free,Social Media,Mobile,Active
U015122,2025-07-24,India,Central India,35-44,Hindi,Free,Social Media,Mobile,Active
U015123,2026-07-01,Pakistan,,45-54,Urdu,YouTube Premium,Organic Search,TV,Active
U015124,2025-01-23,Indonesia,Sumatra,65+,Indonesian,Free,Google Ads,Desktop,Active
U015125,2024-08-02,India,East India,25-34,Hindi,Free,Direct,TV,Active
U015126,2022-02-03,United States,South,35-44,English,Free,Social Media,Game Console,Active
U015127,2024-01-28,India,North India,25-34,,Free,Organic Search,Desktop,Active
U015128,2026-05-26,United States,West,25-34,Spanish,Free,Referral,Mobile,Active
U015129,2026-06-14,South Korea,,25-34,Korean,Premium Trial,Organic Search,Mobile,Active
U015130,2026-02-05,United States,South,55-64,English,Free,Pre-installed App,Mobile,Active
U015131,2025-05-16,Vietnam,,55-64,English,Free,Social Media,Game Console,Active
U015132,2026-02-03,India,Central India,35-44,Hindi,Free,Organic Search,TV,Active
U015133,2022-08-29,United States,Northeast,25-34,Spanish,Free,Organic Search,Tablet,Active
U015134,2022-03-19,United States,Northeast,13-17,English,YouTube Premium,Pre-installed App,Desktop,Active
U015135,2024-02-14,Italy,,18-24,English,YouTube Premium,Google Ads,Mobile,Active
U015136,2025-05-21,United States,Midwest,25-34,Spanish,Free,Google Ads,Desktop,Active
U015137,2026-04-30,United Kingdom,Northern Ireland,13-17,English,Free,Social Media,Game Console,Active
U015138,2026-07-16,Brazil,Central-West,18-24,Portuguese,Free,Pre-installed App,Mobile,Active
U015139,2025-07-25,India,Central India,18-24,Kannada,Free,Google Ads,Mobile,Inactive
U015140,2026-05-13,Mexico,Central Mexico,18-24,Spanish,Free,Pre-installed App,Mobile,Active
U015141,2022-01-10,Brazil,Central-West,25-34,Portuguese,Free,Organic Search,Desktop,Active
U015142,2025-02-21,France,,18-24,French,Free,Organic Search,TV,Active
U015143,2025-11-12,Australia,Western Australia,35-44,English,Free,Organic Search,Mobile,Active
U015144,2026-03-30,Japan,Kansai,45-54,Japanese,Free,Organic Search,Mobile,Active
U015145,2026-06-25,United States,Midwest,45-54,English,Free,Organic Search,Mobile,Active
U015146,2026-05-21,Mexico,Yucatan,18-24,Spanish,Free,Direct,Mobile,Active
U015147,2024-05-04,South Korea,,13-17,Korean,Free,Direct,Mobile,Active
U015148,2023-02-07,United Kingdom,Wales,18-24,English,Free,Social Media,Mobile,Active
U015149,2026-06-01,India,West India,25-34,Hindi,YouTube Premium,Pre-installed App,Mobile,Active
U015150,2025-06-10,India,North India,45-54,Hindi,Free,Referral,Mobile,Active
U015151,2026-05-06,India,South India,45-54,Hindi,Free,Pre-installed App,Mobile,Active
U015152,2023-03-07,Japan,Kanto,45-54,Japanese,Free,Direct,Mobile,Active
U015153,2025-01-08,India,West India,18-24,Hindi,Premium Trial,Social Media,Mobile,Active
U015154,2026-01-20,United States,West,18-24,English,Free,Organic Search,Mobile,Active
U015155,2025-05-20,Mexico,Northern Mexico,35-44,English,Free,Pre-installed App,Mobile,Active
U015156,2022-11-16,Japan,Kyushu,35-44,Japanese,Free,Pre-installed App,TV,Active
U015157,2026-02-12,Turkey,,25-34,English,Free,Social Media,Tablet,Active
U015158,2026-02-21,Brazil,Central-West,65+,English,Free,Organic Search,Desktop,Active
U015159,2024-06-05,NIGERIA,,25-34,English,Free,Direct,Mobile,Active
U015160,2026-01-30,India,Central India,45-54,English,Free,Organic Search,Mobile,Inactive
U015161,2025-12-11,Mexico,Central Mexico,25-34,English,YouTube Premium,Pre-installed App,mobile,Active
U015162,2025-11-05,Brazil,South,25-34,Portuguese,YouTube Premium,Google Ads,Mobile,Active
U015163,2024-09-04,Australia,New South Wales,18-24,English,Free,Organic Search,Desktop,Active
U015164,2026-06-30,Philippines,,55-64,Filipino,Free,Pre-installed App,TV,Active
U015165,2024-03-08,Germany,North Rhine-Westphalia,25-34,German,Free,Direct,Mobile,Active
U015166,2025-12-01,Canada,British Columbia,25-34,English,YouTube Premium,Referral,Mobile,Inactive
U015167,2026-03-20,United States,South,35-44,English,Free,Social Media,Mobile,Active
U015168,2023-06-28,Nigeria,,18-24,English,Free,Organic Search,Mobile,Active
U015169,2026-01-04,France,,18-24,French,Free,Google Ads,Mobile,Inactive
U015170,2025-07-06,Thailand,,18-24,Thai,Free,Organic Search,Tablet,Active
U015171,2026-02-24,Brazil,Northeast,35-44,Portuguese,Free,Social Media,Mobile,Active
U015172,2025-07-19,United Kingdom,England,35-44,English,Free,Social Media,Mobile,Active
U015173,2025-11-10,India,Central India,25-34,Hindi,Free,Organic Search,Mobile,Active
U015174,2024-07-25,Mexico,Central Mexico,18-24,Spanish,Free,Organic Search,Desktop,Inactive
U015175,2025-08-04,Brazil,Central-West,18-24,Portuguese,Free,Pre-installed App,Mobile,Active
U015176,2024-08-02,India,Central India,55-64,Hindi,YouTube Premium,Social Media,Mobile,Churned
U015177,2025-10-15,Canada,Alberta,45-54,French,YouTube Premium,Social Media,Mobile,Churned
U015178,2026-03-13,South Korea,,25-34,Korean,Free,Google Ads,Mobile,Inactive
U015179,2022-11-07,Italy,,18-24,Italian,Free,Referral,Desktop,Active
U015180,2025-12-12,India,West India,45-54,Hindi,Free,Social Media,Tablet,Active
